Timestamp,Component,Description,Fault_Code,Severity,Status,Value
2025-11-27 16:59:27,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_642,Medium,Active,SimValue_65
2025-11-27 22:50:35,PV_Shading,PV Shading fault detected.,PV_815,Low,Active,SimValue_71
2025-11-28 01:31:49,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_151,High,Cleared,SimValue_89
2025-11-28 03:50:35,PV_Shading,PV Shading fault detected.,PV_815,Low,Cleared,SimValue_71
2025-11-28 04:59:27,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_642,Medium,Cleared,SimValue_65
2025-11-28 14:18:05,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_880,High,Active,SimValue_67
2025-11-28 16:18:05,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_880,High,Cleared,SimValue_67
2025-11-30 18:27:57,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_362,High,Active,SimValue_63
2025-12-01 05:27:57,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_362,High,Cleared,SimValue_63
2025-12-02 05:20:01,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_569,High,Active,SimValue_40
2025-12-02 09:16:50,PV_Hot_Spot,PV Hot Spot fault detected.,PV_934,Medium,Active,SimValue_29
2025-12-02 12:20:01,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_569,High,Cleared,SimValue_40
2025-12-02 16:16:50,PV_Hot_Spot,PV Hot Spot fault detected.,PV_934,Medium,Cleared,SimValue_29
2025-12-02 18:41:52,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_537,High,Active,SimValue_34
2025-12-02 21:36:46,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_249,High,Active,SimValue_22
2025-12-03 03:49:01,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_514,High,Active,SimValue_63
2025-12-03 04:45:21,PV_Shading,PV Shading fault detected.,PV_368,Low,Active,SimValue_18
2025-12-03 06:36:46,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_249,High,Cleared,SimValue_22
2025-12-03 06:41:52,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_537,High,Cleared,SimValue_34
2025-12-03 06:49:01,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_514,High,Cleared,SimValue_63
2025-12-03 14:45:21,PV_Shading,PV Shading fault detected.,PV_368,Low,Cleared,SimValue_18
2025-12-03 22:53:39,PV_Shading,PV Shading fault detected.,PV_126,Low,Active,SimValue_65
2025-12-03 23:20:37,PV_Broken_Cell,PV Broken Cell fault detected.,PV_792,High,Active,SimValue_11
2025-12-03 23:53:39,PV_Shading,PV Shading fault detected.,PV_126,Low,Cleared,SimValue_65
2025-12-04 10:20:37,PV_Broken_Cell,PV Broken Cell fault detected.,PV_792,High,Cleared,SimValue_11
2025-12-05 04:34:39,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_999,High,Active,SimValue_67
2025-12-05 09:34:39,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_999,High,Cleared,SimValue_67
2025-12-06 05:44:56,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_967,Medium,Active,SimValue_44
2025-12-06 14:49:57,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_994,High,Active,SimValue_17
2025-12-06 16:44:56,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_967,Medium,Cleared,SimValue_44
2025-12-06 22:49:57,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_994,High,Cleared,SimValue_17
2025-12-06 23:20:05,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_289,High,Active,SimValue_29
2025-12-07 00:00:30,PV_Shading,PV Shading fault detected.,PV_293,Low,Active,SimValue_47
2025-12-07 03:15:40,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_419,Medium,Active,SimValue_48
2025-12-07 04:00:30,PV_Shading,PV Shading fault detected.,PV_293,Low,Cleared,SimValue_47
2025-12-07 04:52:06,PV_Broken_Cell,PV Broken Cell fault detected.,PV_413,High,Active,SimValue_94
2025-12-07 06:20:05,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_289,High,Cleared,SimValue_29
2025-12-07 06:52:06,PV_Broken_Cell,PV Broken Cell fault detected.,PV_413,High,Cleared,SimValue_94
2025-12-07 11:15:40,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_419,Medium,Cleared,SimValue_48
2025-12-07 12:28:51,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_347,High,Active,SimValue_71
2025-12-07 17:28:51,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_347,High,Cleared,SimValue_71
2025-12-07 17:33:10,PV_Broken_Cell,PV Broken Cell fault detected.,PV_700,High,Active,SimValue_31
2025-12-07 22:33:10,PV_Broken_Cell,PV Broken Cell fault detected.,PV_700,High,Cleared,SimValue_31
2025-12-11 18:38:46,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_853,High,Active,SimValue_44
2025-12-11 20:48:39,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_732,High,Active,SimValue_25
2025-12-11 21:48:39,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_732,High,Cleared,SimValue_25
2025-12-12 05:38:46,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_853,High,Cleared,SimValue_44
2025-12-12 07:23:24,PV_Hot_Spot,PV Hot Spot fault detected.,PV_314,Medium,Active,SimValue_90
2025-12-12 10:51:10,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_220,High,Active,SimValue_59
2025-12-12 16:23:24,PV_Hot_Spot,PV Hot Spot fault detected.,PV_314,Medium,Cleared,SimValue_90
2025-12-12 17:51:10,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_220,High,Cleared,SimValue_59
2025-12-13 03:58:02,PV_Shading,PV Shading fault detected.,PV_713,Low,Active,SimValue_23
2025-12-13 06:58:02,PV_Shading,PV Shading fault detected.,PV_713,Low,Cleared,SimValue_23
2025-12-13 14:39:40,PV_Hot_Spot,PV Hot Spot fault detected.,PV_656,Medium,Active,SimValue_78
2025-12-13 23:39:40,PV_Hot_Spot,PV Hot Spot fault detected.,PV_656,Medium,Cleared,SimValue_78
2025-12-15 01:03:57,PV_Broken_Cell,PV Broken Cell fault detected.,PV_485,High,Active,SimValue_34
2025-12-15 10:59:09,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_239,Medium,Active,SimValue_48
2025-12-15 13:03:57,PV_Broken_Cell,PV Broken Cell fault detected.,PV_485,High,Cleared,SimValue_34
2025-12-15 18:02:29,PV_Broken_Cell,PV Broken Cell fault detected.,PV_901,High,Active,SimValue_45
2025-12-15 21:02:29,PV_Broken_Cell,PV Broken Cell fault detected.,PV_901,High,Cleared,SimValue_45
2025-12-15 21:59:09,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_239,Medium,Cleared,SimValue_48
2025-12-16 23:45:57,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_513,Medium,Active,SimValue_49
2025-12-17 05:52:32,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_587,Medium,Active,SimValue_10
2025-12-17 06:00:30,PV_Shading,PV Shading fault detected.,PV_661,Low,Active,SimValue_15
2025-12-17 07:52:32,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_587,Medium,Cleared,SimValue_10
2025-12-17 09:00:30,PV_Shading,PV Shading fault detected.,PV_661,Low,Cleared,SimValue_15
2025-12-17 09:45:57,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_513,Medium,Cleared,SimValue_49
2025-12-17 12:08:21,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_448,Medium,Active,SimValue_86
2025-12-17 13:08:21,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_448,Medium,Cleared,SimValue_86
2025-12-18 01:45:38,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_251,High,Active,SimValue_41
2025-12-18 06:45:38,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_251,High,Cleared,SimValue_41
2025-12-18 19:22:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_523,Medium,Active,SimValue_84
2025-12-19 01:22:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_523,Medium,Cleared,SimValue_84
2025-12-19 02:50:32,PV_Hot_Spot,PV Hot Spot fault detected.,PV_127,Medium,Active,SimValue_64
2025-12-19 10:50:32,PV_Hot_Spot,PV Hot Spot fault detected.,PV_127,Medium,Cleared,SimValue_64
2025-12-21 16:07:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_693,Medium,Active,SimValue_23
2025-12-22 04:07:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_693,Medium,Cleared,SimValue_23
2025-12-22 21:24:54,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_976,Medium,Active,SimValue_47
2025-12-23 00:24:54,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_976,Medium,Cleared,SimValue_47
2025-12-24 05:07:12,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_764,Medium,Active,SimValue_53
2025-12-24 12:17:16,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_146,Medium,Active,SimValue_89
2025-12-24 14:17:16,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_146,Medium,Cleared,SimValue_89
2025-12-24 16:07:12,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_764,Medium,Cleared,SimValue_53
2025-12-24 20:38:02,PV_Hot_Spot,PV Hot Spot fault detected.,PV_317,Medium,Active,SimValue_89
2025-12-25 03:03:10,PV_Shading,PV Shading fault detected.,PV_755,Low,Active,SimValue_79
2025-12-25 08:38:02,PV_Hot_Spot,PV Hot Spot fault detected.,PV_317,Medium,Cleared,SimValue_89
2025-12-25 13:03:10,PV_Shading,PV Shading fault detected.,PV_755,Low,Cleared,SimValue_79
2025-12-25 21:12:59,PV_Broken_Cell,PV Broken Cell fault detected.,PV_586,High,Active,SimValue_23
2025-12-26 01:44:36,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_311,High,Active,SimValue_46
2025-12-26 04:12:59,PV_Broken_Cell,PV Broken Cell fault detected.,PV_586,High,Cleared,SimValue_23
2025-12-26 09:44:36,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_311,High,Cleared,SimValue_46
2025-12-28 10:45:33,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_676,High,Active,SimValue_62
2025-12-28 12:45:33,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_676,High,Cleared,SimValue_62
2025-12-29 10:31:55,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_525,Medium,Active,SimValue_75
2025-12-29 12:32:15,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_304,High,Active,SimValue_25
2025-12-29 21:31:55,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_525,Medium,Cleared,SimValue_75
2025-12-29 22:07:08,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_281,Medium,Active,SimValue_17
2025-12-29 22:32:15,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_304,High,Cleared,SimValue_25
2025-12-30 04:07:08,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_281,Medium,Cleared,SimValue_17
2025-12-30 10:06:25,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_439,Medium,Active,SimValue_20
2025-12-30 11:06:25,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_439,Medium,Cleared,SimValue_20
2025-12-30 20:15:45,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_580,High,Active,SimValue_15
2025-12-30 20:51:19,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_301,High,Active,SimValue_36
2025-12-30 21:52:55,PV_Hot_Spot,PV Hot Spot fault detected.,PV_716,Medium,Active,SimValue_54
2025-12-31 05:15:45,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_580,High,Cleared,SimValue_15
2025-12-31 06:51:19,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_301,High,Cleared,SimValue_36
2025-12-31 06:52:55,PV_Hot_Spot,PV Hot Spot fault detected.,PV_716,Medium,Cleared,SimValue_54
2025-12-31 20:10:17,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_809,Medium,Active,SimValue_49
2026-01-01 08:10:17,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_809,Medium,Cleared,SimValue_49
